Position,Track Name,Artist,Streams,URL,Week Start Date,Week End Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
169,Shape of You,Ed Sheeran,1553171,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-08-03,2018-08-10,0.581,÷ (Deluxe),0.825,233713,0.652,False,https://i.scdn.co/image/487bf17160e944c29ea63192a2655c0b808aee8f,0.0,1,0.0931,-3.183,0,86,0.0802,95.977,4,0.931
170,Spoil My Night (feat. Swae Lee),Post Malone,1548384,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv,2018-08-03,2018-08-10,0.337,beerbongs & bentleys,0.669,194560,0.675,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,1.5e-05,1,0.109,-2.869,1,78,0.0337,160.911,4,0.262
171,Perfecto,Mac Miller,1547678,https://open.spotify.com/track/0Xcy81PsJCOO6mhLZaQyQ4,2018-08-03,2018-08-10,0.748,Swimming,0.599,215413,0.317,True,https://i.scdn.co/image/6dd91ca36a8dd29918947232b682f970a6fada36,0.0,1,0.111,-11.212,1,68,0.174,148.09,4,0.203
172,Let You Down,NF,1541306,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,2018-08-03,2018-08-10,0.298,Perception,0.656,212120,0.721,False,https://i.scdn.co/image/a1d11ea7686f1d0a31c223abb86da10bbfb8365a,0.0,5,0.173,-5.665,0,84,0.122,148.066,4,0.468
173,Elevate,Drake,1535345,https://open.spotify.com/track/3szf2z1Cy1QMrtHrbn8rz9,2018-08-03,2018-08-10,0.015,Scorpion,0.758,184960,0.474,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,0.0,1,0.116,-8.72,1,73,0.146,76.062,4,0.0541
174,LOVE. FEAT. ZACARI.,Kendrick Lamar,1534951,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2018-08-03,2018-08-10,0.264,DAMN.,0.8,213400,0.585,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,10,0.153,-7.343,1,80,0.0924,126.058,4,0.779
175,Clandestino,Shakira,1527535,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf,2018-08-03,2018-08-10,0.39,Clandestino,0.766,231921,0.822,False,https://i.scdn.co/image/5c0e4a97f4c82e15b057af277cf8bc20db5a448e,3.37e-05,1,0.349,-4.126,0,83,0.16,165.842,4,0.881
176,KOD,J. Cole,1526785,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI,2018-08-03,2018-08-10,0.21,KOD,0.831,191437,0.782,True,https://i.scdn.co/image/419e843df6920b0cd0a0fd2437fa01daf3474ce0,0.0,0,0.113,-6.274,1,78,0.15,141.869,4,0.199
177,SLAY (feat. Quavo),YG,1524864,https://open.spotify.com/track/33NEAJosK5zyLY2D4OG7AE,2018-08-03,2018-08-10,0.0682,STAY DANGEROUS,0.735,284693,0.44,True,https://i.scdn.co/image/761cec22194f08f4689e9dc88c28734074bb2848,0.0,10,0.33,-7.647,0,67,0.0469,87.985,4,0.239
178,Delicate,Taylor Swift,1522969,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,2018-08-03,2018-08-10,0.216,reputation,0.75,232253,0.404,False,https://i.scdn.co/image/790a5152a158b8088b7e7fd5730c450d07c3fc49,0.000357,9,0.0911,-10.178,0,80,0.0682,95.045,4,0.0499
179,ocean eyes,Billie Eilish,1518750,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9,2018-08-03,2018-08-10,0.816,dont smile at me,0.511,200379,0.363,False,https://i.scdn.co/image/51643a0259a2c6c983fab42a8f988fd978778cb4,0.0317,4,0.084,-7.65,0,84,0.041,144.892,4,0.169
180,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1511524,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2018-08-03,2018-08-10,0.617,Luv Is Rage 2,0.703,221747,0.757,True,https://i.scdn.co/image/ead73f726959b82d78c41d28ca41edfef92b1c87,0.0,1,0.106,-3.612,1,79,0.05,82.008,4,0.696
181,Black & White,Juice WRLD,1498165,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l,2018-08-03,2018-08-10,0.0802,Goodbye & Good Riddance,0.776,186945,0.736,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.0,7,0.159,-4.612,1,72,0.247,147.946,4,0.233
182,TOO COCKY,YG,1497838,https://open.spotify.com/track/7GG1QIQ547taCwl1uLaTf5,2018-08-03,2018-08-10,0.0137,STAY DANGEROUS,0.925,172773,0.354,True,https://i.scdn.co/image/761cec22194f08f4689e9dc88c28734074bb2848,0.0,5,0.334,-8.163,1,63,0.13,100.026,4,0.405
183,Unforgettable,French Montana,1485042,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018-08-03,2018-08-10,0.0293,Jungle Rules,0.726,233902,0.769,True,https://i.scdn.co/image/c1c6a9a2ac434944f64adf3c7f197460791c872a,0.0101,6,0.104,-5.043,1,84,0.123,97.985,4,0.733
184,No Limit,G-Eazy,1479341,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,2018-08-03,2018-08-10,0.0117,The Beautiful & Damned,0.838,245387,0.771,True,https://i.scdn.co/image/96c1f575bedeb1912ce2bd6f626802678f7f0f23,0.0,1,0.0853,-3.791,1,72,0.244,175.957,4,0.405
185,Be Careful,Cardi B,1474995,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd,2018-08-03,2018-08-10,0.0256,Invasion of Privacy,0.82,210787,0.568,True,https://i.scdn.co/image/af948fc4cc3f16f7b9afcfa31a91ad3a2f460e8c,0.0,6,0.0952,-8.23,0,77,0.411,152.279,4,0.535
186,92 Explorer,Post Malone,1474780,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r,2018-08-03,2018-08-10,0.269,beerbongs & bentleys,0.802,211427,0.743,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,1.36e-06,7,0.121,-4.82,0,78,0.0474,146.03,4,0.877
187,Body Like A Back Road,Sam Hunt,1468300,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2018-08-03,2018-08-10,0.463,Body Like A Back Road,0.731,165387,0.469,False,https://i.scdn.co/image/b12ffd9b8cb9abf936c1ef1c3c54e33df4f6dd71,1.04e-06,5,0.103,-7.226,1,78,0.0326,98.963,4,0.631
188,Silence,Marshmello,1462217,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-08-03,2018-08-10,0.256,Silence,0.52,180823,0.761,False,https://i.scdn.co/image/575096dbcc1e23cca60ec973168fa4cc16a4c4de,4.96e-06,4,0.17,-3.093,1,84,0.0853,141.971,4,0.286
189,IDGAF,Dua Lipa,1461903,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-08-03,2018-08-10,0.0403,Dua Lipa (Deluxe),0.836,217947,0.544,True,https://i.scdn.co/image/c636ec3570b43a2814717b59347324025b141552,0.0,7,0.0824,-5.975,1,86,0.0943,97.028,4,0.51
190,New Rules,Dua Lipa,1451055,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-08-03,2018-08-10,0.00261,Dua Lipa (Deluxe),0.762,209320,0.7,False,https://i.scdn.co/image/c636ec3570b43a2814717b59347324025b141552,1.56e-05,9,0.153,-6.021,0,85,0.0694,116.073,4,0.608
191,Esskeetit,Lil Pump,1450983,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH,2018-08-03,2018-08-10,0.022,Esskeetit,0.932,181714,0.506,True,https://i.scdn.co/image/dce7a79c9c6a9ddde4ca481e0b77fea8f5f383cf,0.0,11,0.0933,-7.755,1,79,0.161,139.974,4,0.696
192,Perfect,Ed Sheeran,1446475,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-08-03,2018-08-10,0.163,÷ (Deluxe),0.599,263400,0.448,False,https://i.scdn.co/image/487bf17160e944c29ea63192a2655c0b808aee8f,0.0,8,0.106,-6.312,1,87,0.0232,95.05,3,0.168
193,I Don't Wanna Do This Anymore,XXXTENTACION,1437371,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD,2018-08-03,2018-08-10,0.843,Revenge,0.433,87561,0.778,True,https://i.scdn.co/image/ce0d627fb1b333c25b956e876c3b7eb158872413,0.0,4,0.139,-7.681,1,79,0.041,114.208,4,0.764
194,Closer,The Chainsmokers,1434140,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-08-03,2018-08-10,0.414,Closer,0.748,244960,0.524,False,https://i.scdn.co/image/2e244b9284d317b2019bb9fd44d9a086210d4974,0.0,8,0.111,-5.599,1,85,0.0338,95.01,4,0.661
195,Everyday,Logic,1430278,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk,2018-08-03,2018-08-10,0.041,Bobby Tarantino II,0.67,204747,0.752,True,https://i.scdn.co/image/f0a1aec5e93f6487b19ae179d323813768c8545b,0.0,1,0.0749,-4.146,1,78,0.0374,149.961,4,0.442
196,Sorry Not Sorry,Demi Lovato,1428532,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0,2018-08-03,2018-08-10,0.0223,Tell Me You Love Me,0.702,203760,0.635,True,https://i.scdn.co/image/2420c8789b42a990e8dba16c1b77e29c838460d6,0.0,11,0.283,-6.917,0,82,0.265,144.004,4,0.873
197,Blue Tint,Drake,1421720,https://open.spotify.com/track/4n1bdaKwynQndm47x5HqWX,2018-08-03,2018-08-10,0.013,Scorpion,0.888,162800,0.372,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,0.0,7,0.184,-10.254,0,72,0.358,133.998,4,0.123
198,MotorSport,Migos,1420952,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,2018-08-03,2018-08-10,0.0338,Culture II,0.896,303077,0.515,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,0.0,2,0.317,-5.395,1,81,0.183,138.016,4,0.174
199,In My Blood,Shawn Mendes,1405690,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4,2018-08-03,2018-08-10,0.0582,Shawn Mendes,0.622,211360,0.709,False,https://i.scdn.co/image/78eea1f0b06dcb4be755df52cba4498add46be10,0.0,5,0.126,-7.32,1,39,0.0669,140.018,4,0.488
200,Darkside,Alan Walker,1401655,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG,2018-08-03,2018-08-10,0.164,Darkside,0.425,211867,0.642,False,https://i.scdn.co/image/f54d58d3c8ff2fb935cfbd8461a7bf867ec88e8b,0.0,4,0.118,-5.06,0,82,0.0502,170.008,4,0.112
1,In My Feelings,Drake,13661457,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-08-10,2018-08-17,0.0589,Scorpion,0.835,217925,0.626,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,6e-05,1,0.396,-5.833,1,90,0.125,91.03,4,0.35
2,SICKO MODE,Travis Scott,13114707,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-08-10,2018-08-17,0.00513,ASTROWORLD,0.834,312820,0.73,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,0.0,8,0.124,-3.714,1,95,0.222,155.008,4,0.446
3,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,11942140,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB,2018-08-10,2018-08-17,0.088,FEFE (feat. Nicki Minaj & Murda Beatz),0.931,179405,0.387,True,https://i.scdn.co/image/be75cbd7ac2f383672b53bfd122207d8050cbb68,0.0,1,0.136,-9.127,1,81,0.412,125.978,4,0.376
4,Lucid Dreams,Juice WRLD,10324168,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,2018-08-10,2018-08-17,0.349,Goodbye & Good Riddance,0.511,239836,0.566,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.0,6,0.34,-7.23,0,84,0.2,83.903,4,0.218
5,STARGAZING,Travis Scott,8655749,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,2018-08-10,2018-08-17,0.00947,ASTROWORLD,0.487,270715,0.789,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,4.05e-06,8,0.189,-3.69,1,85,0.044,150.007,4,0.0564
6,SAD!,XXXTENTACION,7761059,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-08-10,2018-08-17,0.258,?,0.74,166606,0.613,True,https://i.scdn.co/image/4b180600c11e3c89c8b16d6aea3590a5cbfdaea9,0.00372,8,0.123,-4.88,1,92,0.145,75.023,4,0.473
7,No Brainer,DJ Khaled,7586942,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-08-10,2018-08-17,0.0733,No Brainer,0.552,260000,0.76,True,https://i.scdn.co/image/229be408db0427e411e232491bad057a8f33b79e,0.0,0,0.0865,-4.706,1,85,0.342,135.702,5,0.639
8,Taste (feat. Offset),Tyga,7246203,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2018-08-10,2018-08-17,0.0236,Taste (feat. Offset),0.884,232959,0.559,True,https://i.scdn.co/image/f98d7fb7899b63286d03067e30d47c578e42627a,0.0,0,0.101,-7.442,1,90,0.12,97.994,4,0.342
9,Nonstop,Drake,7167946,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2018-08-10,2018-08-17,0.0164,Scorpion,0.912,238614,0.412,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,0.013,7,0.104,-8.074,1,89,0.124,154.983,4,0.422
10,Eastside (with Halsey & Khalid),benny blanco,7094536,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-08-10,2018-08-17,0.555,Eastside (with Halsey & Khalid),0.56,173800,0.68,False,https://i.scdn.co/image/0b4a53025421b3a32daac1564765739631ecf365,0.0,6,0.116,-7.648,0,92,0.321,89.391,4,0.319
11,I Like It,Cardi B,6875945,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-08-10,2018-08-17,0.099,Invasion of Privacy,0.816,253390,0.726,True,https://i.scdn.co/image/af948fc4cc3f16f7b9afcfa31a91ad3a2f460e8c,0.0,5,0.372,-3.998,0,90,0.129,136.048,4,0.65
12,Better Now,Post Malone,6666686,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-08-10,2018-08-17,0.354,beerbongs & bentleys,0.68,231267,0.563,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,0.0,10,0.136,-5.843,1,92,0.0454,145.028,4,0.374
13,Taking A Walk,Trippie Redd,6562798,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2,2018-08-10,2018-08-17,0.68,LIFE'S A TRIP,0.767,121680,0.538,True,https://i.scdn.co/image/aac404be72022e7b60b73de40fd67f23940ec034,0.0,0,0.192,-6.044,0,80,0.052,81.031,4,0.343
14,Moonlight,XXXTENTACION,6513943,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-08-10,2018-08-17,0.556,?,0.921,135090,0.537,True,https://i.scdn.co/image/4b180600c11e3c89c8b16d6aea3590a5cbfdaea9,0.00404,9,0.102,-5.723,0,91,0.0804,128.009,4,0.711
15,Girls Like You (feat. Cardi B),Maroon 5,6067245,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-08-10,2018-08-17,0.568,Red Pill Blues (Deluxe),0.851,235545,0.541,True,https://i.scdn.co/image/aa4620d827a40a39107e4635cc14f8dd03c73926,0.0,0,0.13,-6.825,1,83,0.0505,124.959,4,0.448
16,Yes Indeed,Lil Baby,5730132,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2018-08-10,2018-08-17,0.035,Harder Than Ever,0.964,142273,0.346,True,https://i.scdn.co/image/3b7fd6ea2961e45f1b6031eda466ae1bb3bd30c7,0.0,5,0.108,-9.309,0,85,0.53,119.958,4,0.562
17,Barbie Dreams,Nicki Minaj,5346433,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B,2018-08-10,2018-08-17,0.313,Queen,0.855,279867,0.787,True,https://i.scdn.co/image/95453fa449e3edb2005fd3e714e90a2308c8d7f6,0.0,8,0.194,-4.134,0,74,0.334,88.003,4,0.702
18,God is a woman,Ariana Grande,5008833,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ,2018-08-10,2018-08-17,0.0268,God is a woman,0.604,197573,0.673,True,https://i.scdn.co/image/64414f252b388c08d7c4f3c3d3fdddaf0b003382,3.32e-05,1,0.187,-5.979,1,46,0.0545,144.971,4,0.287
19,Nice For What,Drake,4876087,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2018-08-10,2018-08-17,0.0891,Scorpion,0.586,210747,0.909,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,0.000109,8,0.119,-6.474,1,86,0.0705,93.394,4,0.757
20,YOSEMITE,Travis Scott,4872867,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2018-08-10,2018-08-17,0.283,ASTROWORLD,0.785,150043,0.554,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,3.4e-06,0,0.116,-6.571,1,86,0.0409,128.047,4,0.144
21,Youngblood,5 Seconds of Summer,4671139,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-08-10,2018-08-17,0.0169,Youngblood (Deluxe),0.596,203418,0.854,False,https://i.scdn.co/image/43a3f743ba37f31cebad8507d5d8196525bb2251,0.0,7,0.124,-5.114,0,86,0.463,120.274,4,0.152
22,God's Plan,Drake,4626057,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2018-08-10,2018-08-17,0.0332,Scorpion,0.754,198973,0.449,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,8.29e-05,7,0.552,-9.211,1,90,0.109,77.169,4,0.357
23,Psycho (feat. Ty Dolla $ign),Post Malone,4618130,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-08-10,2018-08-17,0.58,beerbongs & bentleys,0.739,221440,0.559,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,0.0,8,0.112,-8.011,1,88,0.117,140.124,4,0.439
24,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,4360260,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,2018-08-10,2018-08-17,0.00552,STAY DANGEROUS,0.745,237240,0.346,True,https://i.scdn.co/image/761cec22194f08f4689e9dc88c28734074bb2848,0.0,1,0.0881,-7.709,1,83,0.331,203.911,4,0.112
25,All Girls Are The Same,Juice WRLD,4337806,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm,2018-08-10,2018-08-17,0.0769,Goodbye & Good Riddance,0.671,165820,0.529,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.000335,0,0.0856,-7.226,1,77,0.307,161.989,4,0.203
26,Jocelyn Flores,XXXTENTACION,4293627,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-08-10,2018-08-17,0.469,17,0.872,119133,0.391,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,4.13e-06,0,0.297,-9.144,0,89,0.242,134.021,4,0.437
27,CAROUSEL,Travis Scott,4206081,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI,2018-08-10,2018-08-17,0.229,ASTROWORLD,0.428,180183,0.403,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,0.0,5,0.22,-5.914,0,75,0.209,95.387,5,0.133
28,Wasted (feat. Lil Uzi Vert),Juice WRLD,4135541,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB,2018-08-10,2018-08-17,0.0381,Goodbye & Good Riddance,0.742,258475,0.579,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.0,0,0.0952,-5.024,1,67,0.202,144.994,4,0.502
29,Body (feat. brando),Loud Luxury,4091985,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2018-08-10,2018-08-17,0.0476,Body (feat. brando),0.752,163216,0.764,False,https://i.scdn.co/image/39fbca3a0bd240969cdd7a2040b9bb4145c9cef2,9.44e-05,1,0.0543,-4.399,1,68,0.038,121.958,4,0.582
30,Beautiful (feat. Camila Cabello),Bazzi,4036632,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-08-10,2018-08-17,0.346,Beautiful (feat. Camila Cabello),0.638,180000,0.717,False,https://i.scdn.co/image/3584896ff1410ec528d248c7b07f25d890d39b01,0.0,2,0.105,-4.722,1,89,0.0337,100.027,4,0.249
31,WAKE UP,Travis Scott,3979424,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG,2018-08-10,2018-08-17,0.192,ASTROWORLD,0.741,231964,0.645,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,0.0,11,0.163,-5.116,0,77,0.0963,149.07,4,0.488
32,Jackie Chan,Tiësto,3972403,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,2018-08-10,2018-08-17,0.374,Jackie Chan,0.747,215760,0.834,True,https://i.scdn.co/image/ef574a77b62bb9b85f9ebe1e6ebfe77283224f86,0.0,3,0.0586,-2.867,0,86,0.045,128.005,4,0.687
33,Fuck Love (feat. Trippie Redd),XXXTENTACION,3913215,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-08-10,2018-08-17,0.0172,17,0.797,146520,0.533,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,0.000152,0,0.103,-9.74,0,87,0.0412,131.036,4,0.329
34,Happy Now,Zedd,3841930,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,2018-08-10,2018-08-17,0.579,Happy Now,0.503,207030,0.741,False,https://i.scdn.co/image/ff9f8f5e11b777df68a095a0bedf01ffbd05e811,1.49e-06,4,0.0712,-5.128,1,84,0.047,88.335,3,0.458
35,changes,XXXTENTACION,3824566,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-08-10,2018-08-17,0.883,?,0.669,121887,0.308,False,https://i.scdn.co/image/4b180600c11e3c89c8b16d6aea3590a5cbfdaea9,0.0,11,0.0984,-10.068,1,88,0.029,64.934,4,0.52
36,Look Alive (feat. Drake),BlocBoy JB,3735726,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-08-10,2018-08-17,0.00104,Look Alive (feat. Drake),0.922,181263,0.581,True,https://i.scdn.co/image/7629502bb5e7dc2d6eac4342f553b89141d3f006,5.86e-05,10,0.105,-7.495,1,86,0.27,140.022,4,0.595
37,CAN'T SAY,Travis Scott,3723025,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL,2018-08-10,2018-08-17,0.201,ASTROWORLD,0.702,198408,0.708,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,0.0,10,0.118,-5.366,0,79,0.0547,147.98,4,0.713
38,rockstar (feat. 21 Savage),Post Malone,3687933,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-08-10,2018-08-17,0.117,beerbongs & bentleys,0.587,218147,0.535,True,https://i.scdn.co/image/77eb7c17cafe5502589602bd799134625caeb6f3,6.56e-05,5,0.131,-6.09,0,90,0.0898,159.847,4,0.14
39,Lean Wit Me,Juice WRLD,3654398,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk,2018-08-10,2018-08-17,0.0414,Goodbye & Good Riddance,0.665,175755,0.651,True,https://i.scdn.co/image/19c24900a8d89bd80db1446ab67e403edf921c47,0.0,1,0.0896,-5.515,1,76,0.156,163.935,4,0.237
40,WORKIN ME,Quavo,3596518,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64,2018-08-10,2018-08-17,0.182,W O R K I N M E,0.79,169620,0.629,True,https://i.scdn.co/image/333d2eb5f22c2da63e0cea80f41b8742b698b9f3,7.06e-06,8,0.338,-4.055,1,80,0.142,170.023,4,0.267
41,BUTTERFLY EFFECT,Travis Scott,3537879,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,2018-08-10,2018-08-17,0.053,ASTROWORLD,0.764,190557,0.628,False,https://i.scdn.co/image/81ec409ffd6683c5f496b02aa098b1676f682941,0.0,11,0.114,-5.851,1,47,0.0503,140.963,4,0.196
42,SWISH,Tyga,3501000,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD,2018-08-10,2018-08-17,0.0831,SWISH,0.884,194936,0.541,True,https://i.scdn.co/image/8cbd10ee88d112edbbfa4559e78ee554ac276921,0.0,11,0.118,-5.608,1,82,0.221,105.009,4,0.274
43,NO BYSTANDERS,Travis Scott,3484309,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn,2018-08-10,2018-08-17,0.0204,ASTROWORLD,0.731,218284,0.811,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,0.0,1,0.411,-3.225,1,77,0.0712,147.045,4,0.426
44,R.I.P. SCREW,Travis Scott,3450011,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb,2018-08-10,2018-08-17,0.389,ASTROWORLD,0.607,185610,0.609,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,1.6e-05,0,0.111,-5.978,0,76,0.291,74.946,4,0.556
45,STOP TRYING TO BE GOD,Travis Scott,3444231,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg,2018-08-10,2018-08-17,0.221,ASTROWORLD,0.588,338438,0.567,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,0.0,4,0.135,-3.738,0,76,0.0628,150.009,4,0.113
46,I'm Upset,Drake,3389143,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT,2018-08-10,2018-08-17,0.279,Scorpion,0.899,214467,0.586,True,https://i.scdn.co/image/239ec906572231368d8ebd72614094bd3bd10b33,0.0,11,0.0836,-7.866,0,80,0.344,150.001,4,0.492
47,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,3338099,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2018-08-10,2018-08-17,0.0609,TESTING,0.85,205040,0.569,True,https://i.scdn.co/image/6a85d1bd6f66bf7c6e8bb0c825a2dc15e4c6ae96,0.0816,5,0.1,-8.152,0,85,0.136,80.02,4,0.294
48,5% TINT,Travis Scott,3246556,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds,2018-08-10,2018-08-17,0.173,ASTROWORLD,0.712,196138,0.481,True,https://i.scdn.co/image/1ab97df000596d224199bbf7492e2bb5d09ea297,0.0,4,0.241,-5.415,0,74,0.0487,140.0,4,0.062
49,I Fall Apart,Post Malone,3127916,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-08-10,2018-08-17,0.0689,Stoney (Deluxe),0.556,223347,0.538,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,8,0.196,-5.408,0,87,0.0382,143.95,4,0.291
50,Te Boté - Remix,Nio Garcia,3051814,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2018-08-10,2018-08-17,0.542,Te Boté (Remix),0.903,417920,0.675,True,https://i.scdn.co/image/62b4a8f77bfa94a6609920de7c2bc91b9cc3f19c,1.28e-05,11,0.0595,-3.445,0,88,0.214,96.507,4,0.442
